term,label
http://purl.obolibrary.org/obo/PLANA_0002047,pharynx inner epidermal cell
http://purl.obolibrary.org/obo/GO_1900116,extracellular negative regulation of signal transduction
http://purl.obolibrary.org/obo/GO_0043900,regulation of multi-organism process
http://purl.obolibrary.org/obo/PLANA_0000012,neural progenitor cell
http://purl.obolibrary.org/obo/RO_0001001,derives into
http://purl.obolibrary.org/obo/GO_0010469,regulation of signaling receptor activity
http://purl.obolibrary.org/obo/PLANA_0000564,peripheral nervous system neuron
http://purl.obolibrary.org/obo/GO_0045930,negative regulation of mitotic cell cycle
http://purl.obolibrary.org/obo/PLANA_0002042,genital atrium
http://purl.obolibrary.org/obo/PLANA_0000527,intracellular membrane-bounded organelle
http://purl.obolibrary.org/obo/PLANA_0002005,anterior tip
http://purl.obolibrary.org/obo/GO_0051784,negative regulation of nuclear division
http://purl.obolibrary.org/obo/GO_0043085,positive regulation of catalytic activity
http://purl.obolibrary.org/obo/BSPO_0000094,dorsal/ventral compartment boundary
http://purl.obolibrary.org/obo/PLANA_0007539,anchor cell
http://purl.obolibrary.org/obo/PLANA_0000522,membrane part
http://purl.obolibrary.org/obo/BFO_0000050,part_of
http://purl.obolibrary.org/obo/BFO_0000050,part of
http://purl.obolibrary.org/obo/BFO_0000050,part of
http://purl.obolibrary.org/obo/PLANA_0002000,adenal rhabdite
http://purl.obolibrary.org/obo/GO_0008152,metabolic process
http://purl.obolibrary.org/obo/BSPO_0000057,apical side
http://purl.obolibrary.org/obo/PLANA_0000105,secretory cell
http://purl.obolibrary.org/obo/PLANA_0007534,pharynx inner epithelium
http://purl.obolibrary.org/obo/PLANA_0000467,submuscular nerve plexus
http://purl.obolibrary.org/obo/PLANA_0003609,plug fragment
http://purl.obolibrary.org/obo/RO_0002410,causally related to
http://purl.obolibrary.org/obo/PLANA_0000087,proximal tubule
http://purl.obolibrary.org/obo/PLANA_0003229,S phase oogonial cell
http://purl.obolibrary.org/obo/RO_0002220,adjacent to
http://purl.obolibrary.org/obo/RO_0002220,adjacent to
http://purl.obolibrary.org/obo/RO_0002220,adjacent_to
http://purl.obolibrary.org/obo/PLANA_0002135,parasagittal orientation
http://purl.obolibrary.org/obo/RO_0002582,is a defining property chain axiom where second argument is reflexive
http://purl.obolibrary.org/obo/GO_0051325,interphase
http://purl.obolibrary.org/obo/PATO_0001241,physical object quality
http://purl.obolibrary.org/obo/PLANA_0000100,epithelial cell
http://purl.obolibrary.org/obo/GO_0000240,diplotene
http://purl.obolibrary.org/obo/GO_0005488,binding
http://purl.obolibrary.org/obo/GO_0007346,regulation of mitotic cell cycle
http://purl.obolibrary.org/obo/IAO_0000232,curator note
http://purl.obolibrary.org/obo/PLANA_0000462,sensory cell
http://purl.obolibrary.org/obo/PLANA_0003604,postpharyngeal fragment
http://purl.obolibrary.org/obo/PLANA_0000082,obsolete racing stripe
http://purl.obolibrary.org/obo/PLANA_0003224,prophase spermatogonium
http://purl.obolibrary.org/obo/GO_0022402,cell cycle process
http://purl.obolibrary.org/obo/PLANA_0002130,chemical wound
http://purl.obolibrary.org/obo/GO_0009566,fertilization
http://purl.obolibrary.org/obo/GO_0051320,S phase
http://purl.obolibrary.org/obo/GO_0051130,positive regulation of cellular component organization
http://purl.obolibrary.org/obo/PLANA_0000425,definitive anatomical structure
http://purl.obolibrary.org/obo/GO_0032092,positive regulation of protein binding
http://purl.obolibrary.org/obo/PLANA_0000045,circular muscle cell
http://purl.obolibrary.org/obo/BSPO_0000010,anatomical axis
http://purl.obolibrary.org/obo/PLANA_0004503,adult hermaphrodite
http://purl.obolibrary.org/obo/PLANA_0002075,pigment cell
http://purl.obolibrary.org/obo/PLANA_0000008,Stage 8
http://purl.obolibrary.org/obo/BSPO_0000372,posterior surface
http://purl.obolibrary.org/obo/PLANA_0000420,parapharyngeal region
http://purl.obolibrary.org/obo/PLANA_0000230,tuba
http://purl.obolibrary.org/obo/PLANA_0002038,extracellular space
http://purl.obolibrary.org/obo/PLANA_0000040,obsolete Schmidtea mediterranea developmental stage
http://purl.obolibrary.org/obo/PLANA_0002070,optic nerve
http://purl.obolibrary.org/obo/GO_0023056,positive regulation of signaling
http://purl.obolibrary.org/obo/PLANA_0000003,Stage 3
http://purl.obolibrary.org/obo/GO_0033043,regulation of organelle organization
http://purl.obolibrary.org/obo/BSPO_0000108,superficial to
http://purl.obolibrary.org/obo/BSPO_0000108,superficial_to
http://purl.obolibrary.org/obo/RO_0002448,activity directly regulates activity of
http://purl.obolibrary.org/obo/RO_0002258,developmentally preceded by
http://purl.obolibrary.org/obo/PLANA_0002033,epidermal rhabdite
http://purl.obolibrary.org/obo/PLANA_0000518,intracellular organelle
http://purl.obolibrary.org/obo/PLANA_0000138,Hyman vesicle
http://purl.obolibrary.org/obo/GO_0023051,regulation of signaling
http://purl.obolibrary.org/obo/GO_0000278,mitotic cell cycle
http://purl.obolibrary.org/obo/GO_0048285,organelle fission
http://purl.obolibrary.org/obo/GO_0000088,mitotic prophase
http://purl.obolibrary.org/obo/GO_0005576,extracellular region
http://purl.obolibrary.org/obo/PATO_0040012,plug shaped
http://purl.obolibrary.org/obo/PLANA_0000550,interneuron
http://purl.obolibrary.org/obo/PLANA_0003502,optic cup progenitor cell
http://purl.obolibrary.org/obo/GO_0042325,regulation of phosphorylation
http://purl.obolibrary.org/obo/PATO_0002006,2-D shape
http://purl.obolibrary.org/obo/BSPO_0000085,ventro-lateral region
http://purl.obolibrary.org/obo/PLANA_0000513,cytoplasmic part
http://purl.obolibrary.org/obo/RO_0002216,capable of part of
http://purl.obolibrary.org/obo/RO_0002216,capable of part of
http://purl.obolibrary.org/obo/PLANA_0000133,mechanoreceptor cell
http://purl.obolibrary.org/obo/RO_0002578,directly regulates
http://purl.obolibrary.org/obo/PLANA_0000495,blastema
http://purl.obolibrary.org/obo/RO_0002388,has potential to directly develop into
http://purl.obolibrary.org/obo/PLANA_0003257,meiotic anaphase II spermatocyte
http://purl.obolibrary.org/obo/BFO_0000004,independent continuant
http://purl.obolibrary.org/obo/BSPO_0000080,dorso-lateral region
http://purl.obolibrary.org/obo/IAO_0000228,term imported
http://purl.obolibrary.org/obo/PLANA_0007525,posterior pole
http://purl.obolibrary.org/obo/PLANA_0000078,outer longitudinal muscle cell
http://purl.obolibrary.org/obo/RO_0002211,regulates
http://purl.obolibrary.org/obo/RO_0002211,regulates
http://purl.obolibrary.org/obo/PLANA_0002126,thin fragment
http://purl.obolibrary.org/obo/PLANA_0000490,obsolete anatomical plane
http://purl.obolibrary.org/obo/PLANA_0003252,meiotic anaphase I stage spermatocyte
http://purl.obolibrary.org/obo/GO_0043549,regulation of kinase activity
http://purl.obolibrary.org/obo/BSPO_0000016,dorsal-ventral axis
http://purl.obolibrary.org/obo/PLANA_0007520,dorsal-ventral axis
http://purl.obolibrary.org/obo/PLANA_0003215,S phase oogonial stem cell
http://purl.obolibrary.org/obo/PLANA_0002121,chromosome_part
http://purl.obolibrary.org/obo/GO_2000241,regulation of reproductive process
http://www.geneontology.org/formats/oboInOwl#hasExactSynonym,has_exact_synonym
http://purl.obolibrary.org/obo/PLANA_0004531,sperm duct lumen
http://purl.obolibrary.org/obo/PLANA_0000416,obsolete organism subdivision
http://purl.obolibrary.org/obo/PLANA_0000226,obsolete  cross-fertilization
http://purl.obolibrary.org/obo/PLANA_0000036,eye
http://purl.obolibrary.org/obo/PLANA_0003400,protonephridial lumen
http://purl.obolibrary.org/obo/PLANA_0002066,nuclear lumen
http://purl.obolibrary.org/obo/PLANA_0003210,prophase spermatogonial stem cell
http://purl.obolibrary.org/obo/GO_0051446,positive regulation of meiotic cell cycle
http://purl.obolibrary.org/obo/PLANA_0000411,gastrodermis surface
http://purl.obolibrary.org/obo/RO_0002304,"causally upstream of, positive effect"
http://purl.obolibrary.org/obo/PLANA_0000221,spermatocyte
http://purl.obolibrary.org/obo/PLANA_0002029,early female germ cell
http://purl.obolibrary.org/obo/PLANA_0000031,pigment cup cell
http://www.geneontology.org/formats/oboInOwl#NamespaceIdRule,namespace-id-rule
http://purl.obolibrary.org/obo/RO_0002286,developmentally succeeded by
http://purl.obolibrary.org/obo/PLANA_0002061,neurite
http://purl.obolibrary.org/obo/RO_0002629,directly positively regulates
http://purl.obolibrary.org/obo/PLANA_0000546,bipolar neuron
http://purl.obolibrary.org/obo/PLANA_0002024,cilium
http://purl.obolibrary.org/obo/RO_0002091,starts_during
http://purl.obolibrary.org/obo/RO_0002091,starts during
http://purl.obolibrary.org/obo/PLANA_0000509,intracellular part
http://purl.obolibrary.org/obo/PLANA_0000129,obsolete anatomical structure
http://purl.obolibrary.org/obo/PLANA_0007558,fission plane
http://purl.obolibrary.org/obo/PLANA_0000541,nerve
http://purl.obolibrary.org/obo/IAO_0000121,organizational term
http://purl.obolibrary.org/obo/RO_0002434,interacts with
http://purl.obolibrary.org/obo/PLANA_0003303,pigment cup primordium
http://purl.obolibrary.org/obo/PLANA_0003113,pharynx pouch epithelial cell
http://purl.obolibrary.org/obo/PLANA_0000504,microvillus
http://purl.obolibrary.org/obo/PLANA_0000124,visual system
http://purl.obolibrary.org/obo/RO_0002017,has component activity
http://purl.obolibrary.org/obo/PLANA_0007553,lateral nerve
http://purl.obolibrary.org/obo/PLANA_0000486,secretory pore
http://purl.obolibrary.org/obo/PLANA_0003248,pachytene stage spermatocyte
http://purl.obolibrary.org/obo/PLANA_0007516,nuclear pore
http://purl.obolibrary.org/obo/PLANA_0000069,inner longitudinal muscle cell
http://purl.obolibrary.org/obo/RO_0002202,develops_from
http://purl.obolibrary.org/obo/RO_0002202,develops from
http://purl.obolibrary.org/obo/BSPO_0015008,surface of
http://purl.obolibrary.org/obo/RO_0002564,molecular interaction relation helper property
http://purl.obolibrary.org/obo/PLANA_0000481,serotonergic neuron
http://purl.obolibrary.org/obo/PLANA_0004527,copulatory region
http://purl.obolibrary.org/obo/PLANA_0002099,surgical wound
http://purl.obolibrary.org/obo/PLANA_0003243,meiotic G1 phase spermatocyte
http://purl.obolibrary.org/obo/UBPROP_0000012,external_ontology_notes
http://purl.obolibrary.org/obo/GO_0098772,molecular function regulator
http://purl.obolibrary.org/obo/GO_0007138,meiotic anaphase II
http://purl.obolibrary.org/obo/GO_0051099,positive regulation of binding
http://purl.obolibrary.org/obo/GO_0033674,positive regulation of kinase activity
http://purl.obolibrary.org/obo/PLANA_0000064,flame bulb
http://purl.obolibrary.org/obo/PLANA_0003206,telophase neoblast
http://purl.obolibrary.org/obo/PLANA_0002112,Xins cell
http://purl.obolibrary.org/obo/GO_0051302,regulation of cell division
http://purl.obolibrary.org/obo/PLANA_0002094,secretory granule
http://purl.obolibrary.org/obo/PLANA_0000407,pharynx pouch cavity
http://purl.obolibrary.org/obo/PLANA_0000217,gonad
http://purl.obolibrary.org/obo/PLANA_0000027,Smed sexual biotype
http://purl.obolibrary.org/obo/UBERON_0000475,organism subdivision
http://purl.obolibrary.org/obo/GO_0007133,meiotic anaphase I
http://purl.obolibrary.org/obo/GO_0051094,positive regulation of developmental process
http://purl.obolibrary.org/obo/GO_0031323,regulation of cellular metabolic process
http://purl.obolibrary.org/obo/PLANA_0002057,meiotic germ cell
http://purl.obolibrary.org/obo/PLANA_0003201,S phase neoblast
http://purl.obolibrary.org/obo/PLANA_0000402,obsolete anatomical point
http://purl.obolibrary.org/obo/RO_0000057,has participant
http://purl.obolibrary.org/obo/PLANA_0000212,obsolete blastomere compartment
http://purl.obolibrary.org/obo/PLANA_0000022,Category 5 cell
http://purl.obolibrary.org/obo/RO_0002087,immediately_preceded_by
http://purl.obolibrary.org/obo/RO_0002087,immediately preceded by
http://purl.obolibrary.org/obo/PLANA_0002052,lipid droplet
http://purl.obolibrary.org/obo/RO_0004034,"acts upstream of, positive effect"
http://purl.obolibrary.org/obo/GO_1900121,negative regulation of receptor binding
http://purl.obolibrary.org/obo/PLANA_0000537,ribosome
http://purl.obolibrary.org/obo/IAO_0000117,term editor
http://purl.obolibrary.org/obo/PLANA_0003109,anterior pole cell
http://purl.obolibrary.org/obo/PLANA_0002015,cephalic ganglia lobe
http://purl.obolibrary.org/obo/RO_0001901,axiom holds for all times
http://purl.obolibrary.org/obo/PLANA_0007549,body wall musculature compartment
http://purl.obolibrary.org/obo/PLANA_0000532,nuclear part
http://purl.obolibrary.org/obo/IAO_0000112,example of usage
http://purl.obolibrary.org/obo/BFO_0000060,obsolete preceded by
http://purl.obolibrary.org/obo/PLANA_0003104,enteric muscle cell
http://purl.obolibrary.org/obo/GO_0016772,"transferase activity, transferring phosphorus-containing groups"
http://purl.obolibrary.org/obo/PLANA_0002010,basal body
http://purl.obolibrary.org/obo/RO_0002597,capable of negatively regulating
http://purl.obolibrary.org/obo/PLANA_0000115,distal tubule epithelial cell
http://purl.obolibrary.org/obo/PLANA_0007544,cintillo+ sensory neuron
http://purl.obolibrary.org/obo/PLANA_0000477,pharynx radial muscle cell
http://purl.obolibrary.org/obo/PLANA_0000097,ventral nerve cord
http://purl.obolibrary.org/obo/PLANA_0003239,metaphase germ cell cyst
http://purl.obolibrary.org/obo/UBPROP_0000008,taxon_notes
http://purl.obolibrary.org/obo/GO_0060089,molecular transducer activity
http://purl.obolibrary.org/obo/PLANA_0007507,obsolete posterior compartment
http://purl.obolibrary.org/obo/PLANA_0002108,wound
http://purl.obolibrary.org/obo/PLANA_0000110,pharynx progenitor cell
http://purl.obolibrary.org/obo/GO_0050793,regulation of developmental process
http://purl.obolibrary.org/obo/PLANA_0000472,pharynx outer epithelium
http://purl.obolibrary.org/obo/PLANA_0004518,extraembryonic cell
http://purl.obolibrary.org/obo/PLANA_0000092,yolk syncytium
http://purl.obolibrary.org/obo/PLANA_0003234,telophase oogonial cell
http://purl.obolibrary.org/obo/GO_0022412,cellular process involved in reproduction in multicellular organism
http://purl.obolibrary.org/obo/PLANA_0002140,pharynx pouch epithelium
http://purl.obolibrary.org/obo/UBPROP_0000003,homology_notes
http://purl.obolibrary.org/obo/GO_0098763,mitotic cell cycle phase
http://purl.obolibrary.org/obo/GO_0051330,meiotic G1 phase
http://purl.obolibrary.org/obo/PLANA_0007502,obsolete coronal plane 
http://purl.obolibrary.org/obo/RO_0002328,functionally related to
http://purl.obolibrary.org/obo/RO_0002328,functionally related to
http://purl.obolibrary.org/obo/PLANA_0000055,dorsal stripe
http://purl.obolibrary.org/obo/PLANA_0002103,synaptonemal complex
http://purl.obolibrary.org/obo/GO_0010562,positive regulation of phosphorus metabolic process
http://purl.obolibrary.org/obo/BSPO_0000400,anatomical plane
http://purl.obolibrary.org/obo/PLANA_0004513,primtive gut cell surface
http://purl.obolibrary.org/obo/PLANA_0002085,presynaptic vesicle
http://purl.obolibrary.org/obo/PLANA_0000208,testis
http://purl.obolibrary.org/obo/PLANA_0000018,Category 4 cell
http://purl.obolibrary.org/obo/BSPO_0000382,lateral surface
http://purl.obolibrary.org/obo/PLANA_0000430,epithelial cell component
http://purl.obolibrary.org/obo/GO_0045936,negative regulation of phosphate metabolic process
http://purl.obolibrary.org/obo/RO_0002323,mereotopologically related to
http://purl.obolibrary.org/obo/PLANA_0000240,body wall musculature
http://purl.obolibrary.org/obo/PLANA_0002048,inner zone of gland cells
http://purl.obolibrary.org/obo/GO_1905516,positive regulation of fertilization
http://purl.obolibrary.org/obo/PLANA_0002080,post-meiotic germ cell
http://purl.obolibrary.org/obo/GO_0043901,negative regulation of multi-organism process
http://purl.obolibrary.org/obo/PLANA_0000203,gonopore
http://www.geneontology.org/formats/oboInOwl#hasNarrowSynonym,has_narrow_synonym
http://purl.obolibrary.org/obo/PLANA_0000013,visceral musculature
http://purl.obolibrary.org/obo/PLANA_0000565,autonomic neuron
http://purl.obolibrary.org/obo/GO_0030545,receptor regulator activity
http://purl.obolibrary.org/obo/GO_0045931,positive regulation of mitotic cell cycle
http://purl.obolibrary.org/obo/PLANA_0002043,germ cell cyst
http://purl.obolibrary.org/obo/RO_0002490,existence overlaps
http://purl.obolibrary.org/obo/PLANA_0000528,Golgi apparatus
http://purl.obolibrary.org/obo/PLANA_0002006,antrum
http://purl.obolibrary.org/obo/GO_0051785,positive regulation of nuclear division
http://purl.obolibrary.org/obo/GO_0043086,negative regulation of catalytic activity
http://purl.obolibrary.org/obo/GO_1903046,meiotic cell cycle process
http://purl.obolibrary.org/obo/BSPO_0000113,opposite to
http://purl.obolibrary.org/obo/PLANA_0000560,multipolar neuron
http://purl.obolibrary.org/obo/RO_0002263,acts upstream of
http://purl.obolibrary.org/obo/BFO_0000019,quality
http://purl.obolibrary.org/obo/RO_0040042,is homeomorphic for
http://purl.obolibrary.org/obo/IAO_0000103,failed exploratory term
http://purl.obolibrary.org/obo/PLANA_0000523,plasma membrane part
http://purl.obolibrary.org/obo/BFO_0000051,has_part
http://purl.obolibrary.org/obo/BFO_0000051,has part
http://purl.obolibrary.org/obo/BFO_0000051,has part
http://purl.obolibrary.org/obo/GO_0045839,negative regulation of mitotic nuclear division
http://purl.obolibrary.org/obo/PLANA_0002001,adherens junction
http://purl.obolibrary.org/obo/GO_0000093,mitotic telophase
http://purl.obolibrary.org/obo/BSPO_0000058,basal side
http://purl.obolibrary.org/obo/PLANA_0000106,ciliated epithelial cell
http://purl.obolibrary.org/obo/GO_0050789,regulation of biological process
http://purl.obolibrary.org/obo/BSPO_0000090,posterior compartment
http://purl.obolibrary.org/obo/IAO_0000428,requires discussion
http://purl.obolibrary.org/obo/PLANA_0007535,pharynx circular muscle cell
http://purl.obolibrary.org/obo/PLANA_0000468,gastrodermal plexus
http://purl.obolibrary.org/obo/RO_0002411,causally upstream of
http://purl.obolibrary.org/obo/PLANA_0000088,renal system
http://purl.obolibrary.org/obo/PLANA_0002136,syncytium
http://purl.obolibrary.org/obo/GO_0051326,telophase
http://purl.obolibrary.org/obo/PLANA_0000101,muscle cell
http://purl.obolibrary.org/obo/GO_0044703,multi-organism reproductive process
http://purl.obolibrary.org/obo/PLANA_0001005,basal lamina of epithelium
http://purl.obolibrary.org/obo/GO_0000241,diakinesis
http://purl.obolibrary.org/obo/IAO_0000423,to be replaced with external ontology term
http://purl.obolibrary.org/obo/PLANA_0000463,cholinergic neuron
http://purl.obolibrary.org/obo/PLANA_0003605,anterior fragment
http://purl.obolibrary.org/obo/PLANA_0003225,metaphase spermatogonia
http://purl.obolibrary.org/obo/GO_0022403,cell cycle phase
http://purl.obolibrary.org/obo/PLANA_0002131,plug wound
http://purl.obolibrary.org/obo/GO_0051321,meiotic cell cycle
http://purl.obolibrary.org/obo/PLANA_0000426,obsolete acellular anatomical structure
http://purl.obolibrary.org/obo/PLANA_0000046,clonogenic neoblast
http://purl.obolibrary.org/obo/PLANA_0003600,head fragment
http://purl.obolibrary.org/obo/PLANA_0002076,pigment granule
http://purl.obolibrary.org/obo/PLANA_0003220,telophase  oogonial stem cell
http://purl.obolibrary.org/obo/PLANA_0000009,sigma neoblast
http://purl.obolibrary.org/obo/BSPO_0000373,apical surface
http://purl.obolibrary.org/obo/PLANA_0000421,tail
http://purl.obolibrary.org/obo/PLANA_0000231,vitelline gland
http://purl.obolibrary.org/obo/PLANA_0002039,fission
http://purl.obolibrary.org/obo/PLANA_0000041,aboral hemisphere
http://purl.obolibrary.org/obo/PLANA_0002071,pharynx outer epidermal cell
http://purl.obolibrary.org/obo/GO_0023057,negative regulation of signaling
http://purl.obolibrary.org/obo/PLANA_0000004,Stage 4
http://purl.obolibrary.org/obo/PATO_0000051,morphology
http://www.geneontology.org/formats/oboInOwl#hasScope,has_scope
http://purl.obolibrary.org/obo/PLANA_0000556,neurosecretory neuron
http://purl.obolibrary.org/obo/IAO_0000136,is about
http://purl.obolibrary.org/obo/RO_0002449,activity directly negatively regulates activity of
http://purl.obolibrary.org/obo/RO_0002259,defined by inverse
http://purl.obolibrary.org/obo/PLANA_0002034,ER membrane
http://purl.obolibrary.org/obo/RO_0002481,is kinase activity
http://purl.obolibrary.org/obo/PLANA_0000519,intracellular non-membrane-bounded organelle
http://purl.obolibrary.org/obo/GO_0048856,anatomical structure development
http://purl.obolibrary.org/obo/GO_0023052,signaling
http://purl.obolibrary.org/obo/GO_0000279,M phase
http://purl.obolibrary.org/obo/GO_0000089,mitotic metaphase
http://purl.obolibrary.org/obo/GO_0010646,regulation of cell communication
http://purl.obolibrary.org/obo/BSPO_0000104,approximately perpendicular to
http://purl.obolibrary.org/obo/PLANA_0003503,ventral epidermis progenitor cell
http://purl.obolibrary.org/obo/RO_0002254,has developmental contribution from
http://purl.obolibrary.org/obo/RO_0002254,has developmental contribution from
http://purl.obolibrary.org/obo/GO_0042326,negative regulation of phosphorylation
http://purl.obolibrary.org/obo/BSPO_0000086,anatomical compartment
http://purl.obolibrary.org/obo/PLANA_0000514,cytoplasmic vesicle part
http://purl.obolibrary.org/obo/RO_0002217,actively participates in
http://purl.obolibrary.org/obo/PLANA_0000134,longitudinal muscle progenitor cell
http://purl.obolibrary.org/obo/GO_0000084,mitotic S phase
http://purl.obolibrary.org/obo/RO_0002579,is indirect form of
http://purl.obolibrary.org/obo/PLANA_0000496,obsolete anatomical boundary
