term,label,definition
http://purl.obolibrary.org/obo/PLANA_0003209,G2 phase spermatogonial stem cell,spermatogonial stem cell undergoing mitotic G2 phase
http://purl.obolibrary.org/obo/BSPO_0015006,passes through,Intersects at two points.
http://purl.obolibrary.org/obo/PLANA_0002097,specialized neoblast,"A presumptive progenitor cell that expresses both pan-neoblast markers and pro-differentiation gene(s), frequently developmental transcription factors, implicated in lineage commitment and tissue-specific differentiation programs."
http://purl.obolibrary.org/obo/PLANA_0003241,telophase germ cell cyst,germ cell cyst undergoing mitotic telophase
http://purl.obolibrary.org/obo/UBERON_0000466,immaterial anatomical entity,Anatomical entity that has no mass.
http://purl.obolibrary.org/obo/CARO_0000007,immaterial anatomical entity,An anatomical entity that has no mass.
http://purl.obolibrary.org/obo/GO_0007136,meiotic prophase II,The cell cycle phase which is the first stage of meiosis II and during which chromosomes condense and the two daughter centrioles and their asters migrate toward the poles of the cell.
http://purl.obolibrary.org/obo/RO_0002335,negatively regulated by,inverse of negatively regulates
http://purl.obolibrary.org/obo/PLANA_0000062,esophagus,Attachment between the triclad gut and the proximal end of the pharynx.
http://purl.obolibrary.org/obo/PLANA_0003204,metaphase neoblast,neoblast undergoing mitotic metaphase
http://purl.obolibrary.org/obo/PLANA_0002110,X1(FS) cell,"A heterogeneous sorted cell population of unstained planarian cells with similar size and complexity to irradiation-sensitive, cycling cells contained in the X1 gate. Unlike X1 cells, X1(FS) cells are amenable to cell transplantation."
http://purl.obolibrary.org/obo/PLANA_0004520,embryonic pharynx radial muscle cell,Differentiated radial muscle cell present in the embryonic pharynx.
http://purl.obolibrary.org/obo/PLANA_0002092,rhabdomere,The dendritic process of a bipolar photoreceptor neuron that projects into the optic cup lumen and senses light.
http://purl.obolibrary.org/obo/PLANA_0000405,digestive tract lumen,An anatomical space that is surrounded by a digestive tract.
http://purl.obolibrary.org/obo/PLANA_0000215,reproductive system product,"Products of the reproductive system include gametes, zygotes, yolk cells and egg capsules."
http://purl.obolibrary.org/obo/PLANA_0000025,nervous system,"The nervous system is an organ system containing predominantly neuron and glial cells. In bilaterally symmetrical organisms, it is arranged in a network of tree-like structures connected to a central body. The main functions of the nervous system are to regulate and control body functions, and to receive sensory input, process this information, and generate behavior [CUMBO]."
http://purl.obolibrary.org/obo/PLANA_0002055,mechanosensory neuron,Any neuron that is capable of some detection of mechanical stimulus involved in sensory perception.
http://purl.obolibrary.org/obo/PLANA_0002018,chemical pharynx amputation,"Amputation of the phaynx, including the esophagus, by treatment with Sodium Azide."
http://purl.obolibrary.org/obo/PLANA_0000020,protonephridia,"Excretory organs consisting of flame cells, proximal tubules, and distal tubules connected to a mesenchymal collecting duct."
http://purl.obolibrary.org/obo/PLANA_0002050,linear amputation,"An amputation performed with a transverse, oblique or longitudinal cut."
http://purl.obolibrary.org/obo/GO_0051240,positive regulation of multicellular organismal process,"Any process that activates or increases the frequency, rate or extent of an organismal process, any of the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs."
http://purl.obolibrary.org/obo/PLANA_0000535,heterochromatin,A compact and highly condensed form of chromatin.
http://purl.obolibrary.org/obo/IAO_0000115,definition,"The official definition, explaining the meaning of a class or property. Shall be Aristotelian, formalized and normalized. Can be augmented with colloquial definitions."
http://purl.obolibrary.org/obo/IAO_0000115,definition,"The official definition, explaining the meaning of a class or property. Shall be Aristotelian, formalized and normalized. Can be augmented with colloquial definitions."
http://purl.obolibrary.org/obo/RO_0002428,involved in regulation of,c involved in regulation of p if c is involved in some p' and p' regulates some p
http://purl.obolibrary.org/obo/BFO_0000063,precedes,"x precedes y if and only if the time point at which x ends is before or equivalent to the time point at which y starts. Formally: x precedes y iff ω(x) <= α(y), where α is a function that maps a process to a start point, and ω is a function that maps a process to an end point."
http://purl.obolibrary.org/obo/GO_0043473,pigmentation,"The accumulation of pigment in an organism, tissue or cell, either by increased deposition or by increased number of cells."
http://purl.obolibrary.org/obo/PLANA_0003107,body wall muscle cell,cell which is part of the body wall musculature
http://purl.obolibrary.org/obo/PLANA_0002013,Category 1 cell,"Irradiation-sensitive, mesenchymal cells that are absent from the head region anterior to the eyes and the pharynx. The Category 1 designation encompasses the neoblast population."
http://purl.obolibrary.org/obo/PLANA_0000118,collecting duct epithelial cell,Nonciliated epithelial cells that assemble into collecting ducts.
http://purl.obolibrary.org/obo/PLANA_0007547,anterior pole progenitor cell,"piwi-1+, foxD+, prep+ progenitor neoblasts required for formation of the anterior pole."
http://purl.obolibrary.org/obo/PLANA_0000530,secretory vesicle,"A cytoplasmic, membrane bound vesicle that is capable of fusing to the plasma membrane to release its contents into the extracellular space."
http://purl.obolibrary.org/obo/RO_0002233,has input,"p has input c iff: p is a process, c is a material entity, c is a participant in p, c is present at the start of p, and the state of c is modified during p."
http://purl.obolibrary.org/obo/PLANA_0003102,visual system cell,cell which is part of the visual system
http://purl.obolibrary.org/obo/RO_0002595,causal relation between material entity and a process,"A relationship that holds between a material entity and a process in which causality is involved, with either the material entity or some part of the material entity exerting some influence over the process, or the process influencing some aspect of the material entity."
http://purl.obolibrary.org/obo/GO_0051338,regulation of transferase activity,"Any process that modulates the frequency, rate or extent of transferase activity, the catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."
http://purl.obolibrary.org/obo/PLANA_0000113,tissue,"Multicellular anatomical structure that consists of many cells of one or a few types, arranged in an extracellular matrix such that their long-range organisation is at least partly a repetition of their short-range organisation."
http://purl.obolibrary.org/obo/BSPO_0000028,postero-lateral region,Anatomical region that overlaps the posterior and lateral regions of the body or body part.
http://purl.obolibrary.org/obo/PLANA_0000475,pharynx inner longitudinal muscle cell,"Pharynx muscle fibers running anteroposterior which lie beneath both the inner circular muscle fibers and the apical, ciliated portion of the epithium lining the lumenal surface."
http://purl.obolibrary.org/obo/PLANA_0000095,trail cell,Ovo+ neoblasts and post-mitotic eye progenitors that simultaneously migrate and differentiate into photoreceptor neurons and non-neuronal pigment cup cells comprising the optic cup.
http://purl.obolibrary.org/obo/PLANA_0003237,G2 phase germ cell cyst,germ cell cyst undergoing mitotic G2 phase
http://purl.obolibrary.org/obo/GO_0060467,negative regulation of fertilization,"Any process that decreases the rate, frequency or extent of fertilization. Fertilization is the union of gametes of opposite sexes during the process of sexual reproduction to form a zygote. It involves the fusion of the gametic nuclei (karyogamy) and cytoplasm (plasmogamy)."
http://purl.obolibrary.org/obo/GO_0048585,negative regulation of response to stimulus,"Any process that stops, prevents, or reduces the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."
http://purl.obolibrary.org/obo/PLANA_0000058,embryonic digestive system,"A cryptic digestive system in Stage 3-6 embryos comprised of temporary embryonic cell types and organs, including the embryonic pharynx and primitive gut cells. Embryonic gut cells, likely produced from blastomeres, form a phagocytic tissue layer surrounding the inner gut cavity during Stages 4-6. It is not known whether the embryonic gut is temporary embryonic tissue or a definitive tissue. For convenience, the embryonic gut is currently designated as an extraembryonic structure because cell type specific markers for the embryonic gut do not stain the definitive gut in hatchlings or adult animals."
http://purl.obolibrary.org/obo/PLANA_0002106,tight junction,A cell-cell junction that seals cells together in an epithelium in a way that prevents even small molecules from leaking from one side of the sheet to the other.
http://purl.obolibrary.org/obo/PLANA_0000470,neuropil,A cluster of neurites that is part of a nervous system and forms a network of dendrites and axons where synapses are present and in which neuronal somata do not occur.
http://purl.obolibrary.org/obo/PLANA_0004516,embryonic pharynx lumen epithelial surface,The epithelial cell surface lining the embryonic pharynx lumen.
http://purl.obolibrary.org/obo/GO_0045786,negative regulation of cell cycle,"Any process that stops, prevents or reduces the rate or extent of progression through the cell cycle."
http://purl.obolibrary.org/obo/PLANA_0000090,sperm,A mature male germ cell that develops from a spermatid.
http://purl.obolibrary.org/obo/PLANA_0002088,quarternary gut branch,Gut branches originating from and connected to the tertiary gut branches.
http://purl.obolibrary.org/obo/PLANA_0003232,metaphase oogonial cell,oogonial cell undergoing mitotic metaphase
http://purl.obolibrary.org/obo/UBPROP_0000001,external_definition,An alternate textual definition for a class taken unmodified from an external source. This definition may have been used to derive a generalized definition for the new class.
http://purl.obolibrary.org/obo/PLANA_0000053,distal tubule,"Sinusoidal, non-ciliated tubules connected to proximal tubules within the parenchyma. Tubules are formed via intercellular junctions between two epithelial cells."
http://purl.obolibrary.org/obo/PLANA_0002101,synaptic cleft,"The narrow gap that separates the presynaptic and postsynaptic membranes, into which neurotransmitter is released."
http://purl.obolibrary.org/obo/GO_0040020,regulation of meiotic nuclear division,"Any process that modulates the frequency, rate or extent of meiotic nuclear division, the process in which the nucleus of a diploid cell divides twice forming four haploid cells, one or more of which usually function as gametes."
http://purl.obolibrary.org/obo/PLANA_0002083,presynaptic cell,The part of a synapse that is part of the presynaptic cell.
http://purl.obolibrary.org/obo/PLANA_0000206,penis papilla,"A rounded protuberance, connected to the seminal vesicles, responsible for transferring semen into a mating partner's bursal canal."
http://purl.obolibrary.org/obo/PLANA_0000016,pharynx,"A plicate and protrusible organ that is the sole point of entry and exit for the Triclad gut. It contains epithelial, muscular, secretory and neuronal cell types."
http://purl.obolibrary.org/obo/UBERON_0000464,anatomical space,"Non-material anatomical entity of three dimensions, that is generated by morphogenetic or other physiologic processes; is surrounded by one or more anatomical structures; contains one or more organism substances or anatomical structures."
http://purl.obolibrary.org/obo/RO_0002131,overlaps,x overlaps y iff they have some part in common.
http://purl.obolibrary.org/obo/RO_0002131,overlaps,x overlaps y if and only if there exists some z such that x has part z and z part of y
http://purl.obolibrary.org/obo/PLANA_0002046,incision,A breach of the epidermis made with a defined edge or point.
http://purl.obolibrary.org/obo/GO_1900115,extracellular regulation of signal transduction,Any regulation of signal transduction that takes place in the extracellular region.
http://purl.obolibrary.org/obo/PLANA_0000201,bursal canal,"The passageway connecting the genital atrium to the copulatory bursa. Part of the copulatory apparatus. During mating, sperm from a partner is deposited into the bursal canal, where it collects in the copulatory bursa before travelling up the oviducts to the tuba."
http://purl.obolibrary.org/obo/PLANA_0000011,protonephridial progenitor cell,"Neoblasts and post-mitotic, differentiating daughters coexpressing POU2-3, six1/2-2, Sal1, Eya and Osr,required for maintenance and regeneration of protonephridial cell types."
http://purl.obolibrary.org/obo/PLANA_0002009,axoneme,The bundle of microtubules and associated proteins that forms the core of cilia (also called flagella) in eukaryotic cells and is responsible for their movements.
http://purl.obolibrary.org/obo/RO_0001000,derives from,"a relation between two distinct material entities, the new entity and the old entity, in which the new entity begins to exist when the old entity ceases to exist, and the new entity inherits the significant portion of the matter of the old entity"
http://purl.obolibrary.org/obo/GO_0080154,regulation of fertilization,"Any process that modulates the rate, frequency or extent of fertilization. Fertilization is the union of gametes of opposite sexes during the process of sexual reproduction to form a zygote. It involves the fusion of the gametic nuclei (karyogamy) and cytoplasm (plasmogamy)."
http://purl.obolibrary.org/obo/PLANA_0002041,gap junction,"A cell-cell junction composed of pannexins or innexins and connexins, two different families of channel-forming proteins."
http://purl.obolibrary.org/obo/BSPO_0000098,dorsal to,"x dorsal to y iff x is further along the dorso-ventral axis than y, towards the back. A dorso-ventral axis is an axis that extends through an organism from back (e.g. spinal column) to front (e.g. belly)."
http://purl.obolibrary.org/obo/PLANA_0000526,membrane-bounded organelle,"Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."
http://purl.obolibrary.org/obo/PLANA_0002004,anterior gut branch,A branch of the triclad gut located anterior to the pharynx.
http://purl.obolibrary.org/obo/GO_0051783,regulation of nuclear division,"Any process that modulates the frequency, rate or extent of nuclear division, the partitioning of the nucleus and its genetic information."
http://purl.obolibrary.org/obo/BFO_0000017,realizable entity,"A specifically dependent continuant  that inheres in continuant  entities and are not exhibited in full at every time in which it inheres in an entity or group of entities. The exhibition or actualization of a realizable entity is a particular manifestation, functioning or process that occurs under certain circumstances."
http://purl.obolibrary.org/obo/PLANA_0007538,adhesion gland,"Groupings of specialized epithelial cells located along the dorsal ventral margin. Adhesion glands are comprised of three cell types, the viscid and releasing gland cells which penetrate through an epithelial anchor cell and terminate at the epidermal surface."
http://purl.obolibrary.org/obo/PLANA_0000521,bounding membrane of organelle,Examples include the outer membranes of double membrane bound organelles such as mitochondria as well as the bounding membranes of single-membrane bound organelles such as lysosomes.
http://purl.obolibrary.org/obo/PLANA_0002139,derived cell population,Cells isolated from dissociated planarian tissue.
http://purl.obolibrary.org/obo/GO_0110165,cellular anatomical entity,"A part of a cellular organism that is either an immaterial entity or a material entity with granularity above the level of a protein complex but below that of an anatomical system. Or, a substance produced by a cellular organism with granularity above the level of a protein complex."
http://purl.obolibrary.org/obo/BSPO_0000056,posterior side,An anatomical region that is the entire part of an anatomical structure posterior to a transverse plane and bounded on one side by the same transverse plane.
http://purl.obolibrary.org/obo/GO_0051329,mitotic interphase,"The cell cycle phase following cytokinesis which begins with G1 phase, proceeds through S phase and G2 phase and ends when mitotic prophase begins. During interphase the cell readies itself for mitosis and the replication of its DNA occurs."
http://purl.obolibrary.org/obo/GO_0009987,cellular process,"Any process that is carried out at the cellular level, but not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."
http://purl.obolibrary.org/obo/PLANA_0000104,rhabdite,"Straight or curved rod-like structures within the epidermal cells, oriented with long axis at right angles to the epidermal surface, that are discharged into mucous secretions."
http://purl.obolibrary.org/obo/GO_0003006,developmental process involved in reproduction,A developmental process in which a progressive change in the state of some part of an organism specifically contributes to its ability to form offspring.
http://purl.obolibrary.org/obo/BSPO_0000019,horizontal plane,Anatomical plane that divides bilateral body into dorsal and ventral parts.
http://purl.obolibrary.org/obo/PLANA_0000466,subepidermal nerve plexus,Plexus of nerves located just between the epidermis and the body wall musculature.
http://purl.obolibrary.org/obo/PLANA_0003228,G1 phase oogonial cell,oogonial cell undergoing mitotic G1 phase
http://purl.obolibrary.org/obo/PATO_0005024,longitudinal orientation,An orientation quality inhering in a bearer by virtue of the bearer having a position that is directed along the longitudinal or anterior-posterior axis.
http://purl.obolibrary.org/obo/PLANA_0002134,sagittal orientation,An orientation quality inhering in a bearer by virtue of the bearer having a position that is in the sagittal plane. This plane runs longitudinally and is not necessarily medial.
http://purl.obolibrary.org/obo/PATO_0001018,physical quality,A quality of a physical entity that exists through action of continuants at the physical level of organisation in relation to other entities.
http://purl.obolibrary.org/obo/GO_0051704,multi-organism process,A biological process which involves another organism of the same or different species.
http://purl.obolibrary.org/obo/RO_0002581,is a defining property chain axiom,"If R <- P o Q is a defining property chain axiom, then it also holds that R -> P o Q. Note that this cannot be expressed directly in OWL"
http://purl.obolibrary.org/obo/GO_0051324,prophase,The cell cycle phase which is the first stage of M phase of meiosis and mitosis and during which chromosomes condense and the two daughter centrioles and their asters migrate toward the poles of the cell.
http://purl.obolibrary.org/obo/PLANA_0000429,neoblast,"A heterogeneous population of pluripotent, somatic adult stem cells and lineage primed progenitors that are required for maintenance and regeneration of all cell types in planaria, including the germline."
http://purl.obolibrary.org/obo/PLANA_0000239,oogonial cell,An undifferentiated germ cell that proliferates rapidly and gives rise to oocytes.
http://purl.obolibrary.org/obo/PLANA_0000049,digestive system,"Anatomical system that has as its parts the organs devoted to the ingestion, digestion, and assimilation of food and the discharge of residual wastes."
http://purl.obolibrary.org/obo/IAO_0000421,named class expression,A named class expression is a logical expression that is given a name. The name can be used in place of the expression.
http://purl.obolibrary.org/obo/BSPO_0000014,apical-basal axis relative to substrate,An axis that extends through an organism or organism part from the part of the organism or organism part attached to a substrate (basal) to the furthest from the attachment (apical). Note that the apical-basal axis is often used for organismal parts where there is attachment via a basal lamina or other structure.
http://purl.obolibrary.org/obo/PLANA_0000461,lateral branch,Nerve branches that extend from the lateral side of each cephalic ganglia lobe. Each lobe has nine lateral branches which terminate in sensory organs. Evidence suggests they play a role in chemosensation.
http://purl.obolibrary.org/obo/PLANA_0003603,prepharyngeal fragment,"A fragment derived from two prepharyngeal amputations, removing the head and posterior regions of the animal."
http://purl.obolibrary.org/obo/PLANA_0004507,ovarian somatic gonadal cell,"ophis+ somatic cells (gh4-, nanos-) in the ovary that may provide trophic support to female germline stem cells and differentiating oogonia."
http://purl.obolibrary.org/obo/PLANA_0000081,pharynx pouch,"An epithelial structure housing the pharynx, connected to the esophagus and mouth."
http://purl.obolibrary.org/obo/PLANA_0002079,pore,"An anatomical space that is an opening, usually at the end of a canal or duct, on the surface of the integument or the lining of an internal anatomical space."
http://purl.obolibrary.org/obo/PLANA_0003223,G2 phase spermatogonium,spermatogonium undergoing mitotic G2 phase
http://purl.obolibrary.org/obo/GO_0032091,negative regulation of protein binding,"Any process that stops, prevents, or reduces the frequency, rate or extent of protein binding."
http://purl.obolibrary.org/obo/PLANA_0000234,seminal vesicle,Glandular pouches adjoining the sperm ducts which produce seminal fluid.
http://purl.obolibrary.org/obo/PLANA_0000044,cephalic ganglia,"The planarian brain, consisting of two bilaterally symmetric lobes occupying a ventral position in the head."
http://purl.obolibrary.org/obo/PLANA_0002074,pharynx tip,The distal-most end of the pharnyx containing an opening to the pharynx lumen.
http://purl.obolibrary.org/obo/PLANA_0000007,Stage 7,"A stage of Smed embryonic development defined by a unique gene expression signature and morphology, 9 - 11 days post-egg capsule deposition at 20˚C. Organogenesis and organ maturation continues. Embryos elongated. Eyes just visible. Onset of gliding motility."
http://purl.obolibrary.org/obo/BSPO_0000371,anterior surface,Anatomical surface that is located on the anterior side of the body or body part.
http://purl.obolibrary.org/obo/PLANA_0000559,unipolar neuron,Neuron with one neurite that extends from the cell body.
http://purl.obolibrary.org/obo/PLANA_0002037,extracellular matrix,"A structure lying external to one or more cells, which provides structural support, biochemical or biomechanical cues for cells or tissues."
http://purl.obolibrary.org/obo/PLANA_0000002,Stage 2,"A stage of Smed embryonic development defined by a unique gene expression signature and morphology, 2 - 3 days post-egg capsule deposition at 20˚C. Sphere formation. A fraction of the blastomeres differentiate into temporary embryonic tissues that provide form and function to the embryo. Undifferentiated blastomeres remain in the embryonic wall."
http://purl.obolibrary.org/obo/BSPO_0000107,deep_to,"Further away from the surface of the organism. Thus, the muscular layer is deep to the skin, but superficial to the intestines."
http://purl.obolibrary.org/obo/BSPO_0000107,deep to,"Further away from the surface of the organism. Thus, the muscular layer is deep to the skin, but superficial to the intestines."
http://purl.obolibrary.org/obo/PLANA_0002032,epidermal cell,An epithelial cell of the integument (the outer layer of an organism).
http://purl.obolibrary.org/obo/PLANA_0000137,regeneration,"The regrowth of a lost or destroyed body part, such as an organ or tissue. This process may occur via renewal, repair, and/or growth alone (i.e. increase in size or mass)."
http://purl.obolibrary.org/obo/GO_0000087,mitotic M phase,"A cell cycle phase during which nuclear division occurs, and which is comprises the phases: prophase, metaphase, anaphase and telophase and occurs as part of a mitotic cell cycle."
http://purl.obolibrary.org/obo/PLANA_0000499,cell,A material entity of anatomical origin (part of or deriving from an organism) that has as its parts a maximally connected cell compartment surrounded by a plasma membrane.
http://purl.obolibrary.org/obo/BSPO_0000102,ventral to,"x ventral to y iff x is further along the dorso-ventral axis than y, towards the front. A dorso-ventral axis is an axis that extends through an organism from back (e.g. spinal column) to front (e.g. belly)."
http://purl.obolibrary.org/obo/PLANA_0003501,dorsal epidermis progenitor cell,A progenitor cell that gives rise to one or more of the cell type(s) in the dorsal epidermis.
http://purl.obolibrary.org/obo/PLANA_0000143,ventral region,Compartment along the dorsoventral axis that is below the anteroposterior axis.
http://purl.obolibrary.org/obo/BSPO_0000084,ventral region,Anatomical region ventrally located on the body or body part.
http://purl.obolibrary.org/obo/PLANA_0007529,ganglion,A biological tissue mass of nerve cell bodies.
http://purl.obolibrary.org/obo/BFO_0000040,material entity,An independent continuant that is spatially extended whose identity is independent of that of other entities and can be maintained through time.
http://purl.obolibrary.org/obo/RO_0002215,capable of,"A relation between a material entity (such as a cell) and a process, in which the material entity has the ability to carry out the process. "
http://purl.obolibrary.org/obo/RO_0002215,capable of,"A relation between a material entity (such as a cell) and a process, in which the material entity has the ability to carry out the process. "
http://purl.obolibrary.org/obo/RO_0002025,has effector activity,"A 'has effector activity' B if A and B are GO molecular functions (GO_0003674),  A 'has component activity' B and B is the effector (output function) of B.  Each compound function has only one effector activity."
http://purl.obolibrary.org/obo/PLANA_0000494,brain commissure,any of the nerve fiber tracts that span the longitudinal fissure between the cerebral and/or cerebellar hemispheres of the brain
http://purl.obolibrary.org/obo/RO_0002387,has potential to develop into,x has the potential to develop into y iff x develops into y or if x is capable of developing into y
http://purl.obolibrary.org/obo/RO_0002387,has potential to develop into,x has the potential to develop into y iff x develops into y or if x is capable of developing into y
http://purl.obolibrary.org/obo/RO_0002387,has potential to develop into,x has the potential to develop into y iff x develops into y or if x is capable of developing into y
http://purl.obolibrary.org/obo/RO_0002387,has potential to develop into,x has the potential to develop into y iff x develops into y or if x is capable of developing into y
http://purl.obolibrary.org/obo/PLANA_0003256,meiotic metaphase 2 spermatocyte,spermatocyte undergoing meiotic metaphase II
http://purl.obolibrary.org/obo/BFO_0000003,occurrent,"An entity that has temporal parts and that happens, unfolds or develops through time."
http://purl.obolibrary.org/obo/PLANA_0007524,anterior pole,"Distinct anterior cluster of muscle cells located at the midline which express notum, follistatin, zic-1, and foxD."
http://purl.obolibrary.org/obo/PLANA_0003219,anaphase oogonial stem cell,oogonial stem cell undergoing mitotic anaphase
http://purl.obolibrary.org/obo/PLANA_0002125,thick fragment,A longitudinal fragment containing the preexisting midline and medial structures.
http://purl.obolibrary.org/obo/GO_0045995,regulation of embryonic development,"Any process that modulates the frequency, rate or extent of embryonic development."
http://purl.obolibrary.org/obo/PLANA_0003251,meiotic metaphase 1 stage spermatocyte,spermatocyte undergoing meiotic metaphase I
http://purl.obolibrary.org/obo/IAO_0000412,imported from,"For external terms/classes, the ontology from which the term was imported"
http://purl.obolibrary.org/obo/BSPO_0000005,anatomical surface,A 2D surface of an anatomical continuant.
http://purl.obolibrary.org/obo/PLANA_0000072,mouth,"The sole point of entry and exit for the Triclad planarian flatworm gut. The mouth is connected to the pharyngeal pouch to allow for exit and re-entry of the pharynx on the ventral side of the animal. The mouth contains several cell types, including epithelial cells, muscle, and secretory cells."
http://purl.obolibrary.org/obo/PLANA_0003214,G1 phase oogonial stem cell,oogonial stem cell undergoing mitotic G1 phase
http://purl.obolibrary.org/obo/PLANA_0002120,extraembryonic organ,"Organ that is associated with an embryo and derived from the zygote from which it develops, but which does not contribute to the embryo proper or to structures that are part of the same organism after embryogenesis."
http://purl.obolibrary.org/obo/GO_0000003,reproduction,The production of new individuals that contain some portion of genetic material inherited from one or more parent organisms.
http://purl.obolibrary.org/obo/PLANA_0004530,oviduct lumen,Anatomical space enclosed by the oviduct epithelium.
http://purl.obolibrary.org/obo/PLANA_0000035,Category 3 cell,"Post-mitotic, mesenchymally located epidermal progenitors downstream of the Category 2 cells."
http://purl.obolibrary.org/obo/PLANA_0002065,nuclear inner membrane,"The inner, i.e. lumen-facing, lipid bilayer of the nuclear envelope."
http://purl.obolibrary.org/obo/GO_0051445,regulation of meiotic cell cycle,Any process that modulates the rate or extent of progression through the meiotic cell cycle.
http://purl.obolibrary.org/obo/PLANA_0000410,basal surface of the epidermis,The basal surface of the epidermis in direct contact with the basal lamina.
http://purl.obolibrary.org/obo/PLANA_0000220,spermatogonium,"An euploid male germ cell of an early stage of spermatogenesis. In planaria, the gh4+ stem cell daughter exiting the niche undergoes three rounds of transit amplifying division with incomplete cytokinesis prior to transitioning to terminal differentiation."
http://purl.obolibrary.org/obo/PLANA_0000030,midline,The median line/ plane of bilateral symmetry along the anteroposterior axis.
http://purl.obolibrary.org/obo/PLANA_0002028,dorsal-ventral muscle cell,A muscle cell that runs in the transverse plane that connects the dorsal and ventral sides of the animal.
http://purl.obolibrary.org/obo/GO_0019222,regulation of metabolic process,"Any process that modulates the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."
http://purl.obolibrary.org/obo/PLANA_0002060,nephridiopore,The external opening and terminus of a protonephridium made by a terminal cell.
http://purl.obolibrary.org/obo/GO_0007049,cell cycle,"The progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events. Canonically, the cell cycle comprises the replication and segregation of genetic material followed by the division of the cell, but in endocycles or syncytial cells nuclear replication or nuclear division may not be followed by cell division."
http://purl.obolibrary.org/obo/GO_0016043,cellular component organization,"A process that results in the assembly, arrangement of constituent parts, or disassembly of a cellular component."
http://purl.obolibrary.org/obo/PLANA_0000545,afferent neuron,A neuron which conveys sensory information centrally from the periphery.
http://purl.obolibrary.org/obo/IAO_0000125,pending final vetting,"All definitions, placement in the asserted IS_A hierarchy and required minimal metadata are complete. The class is awaiting a final review by someone other than the term editor."
http://purl.obolibrary.org/obo/UBERON_0000061,anatomical structure,Material anatomical entity that is a single connected structure with inherent 3D shape generated by coordinated expression of the organism's own genome.
http://purl.obolibrary.org/obo/CARO_0000003,anatomical structure,Material anatomical entity that is a single connected structure with inherent 3D shape generated by coordinated expression of the organism's own genome.
http://purl.obolibrary.org/obo/PLANA_0002023,ciliated epithelium,Epithelium bearing vibratile cilia on the free surface.
http://purl.obolibrary.org/obo/PLANA_0000508,cell-cell adhesion,The attachment of one cell to another cell via adhesion molecules.
http://purl.obolibrary.org/obo/PLANA_0000128,sperm duct epithelial cell,Ciliated epithelial cells comprising the sperm ducts.
http://purl.obolibrary.org/obo/PLANA_0007557,testis nerve plexus,Nerve plexus surrounding the testis.
http://purl.obolibrary.org/obo/GO_0071840,cellular component organization or biogenesis,"A process that results in the biosynthesis of constituent macromolecules, assembly, arrangement of constituent parts, or disassembly of a cellular component."
http://purl.obolibrary.org/obo/PLANA_0000540,electrically signaling cell,A cell that initiates an electrical signal and passes that signal to another cell.
http://purl.obolibrary.org/obo/IAO_0000120,metadata complete,"Class has all its metadata, but is either not guaranteed to be in its final location in the asserted IS_A hierarchy or refers to another class that is not complete."
http://purl.obolibrary.org/obo/GO_0090068,positive regulation of cell cycle process,"Any process that increases the rate, frequency or extent of a cellular process that is involved in the progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events."
http://purl.obolibrary.org/obo/PLANA_0003302,pharynx primordium,This primordium develops into pharynx
http://purl.obolibrary.org/obo/PLANA_0003112,pharynx muscle cell,muscle cell which is part of the pharynx
http://purl.obolibrary.org/obo/GO_0051348,negative regulation of transferase activity,"Any process that stops or reduces the rate of transferase activity, the catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from a donor compound to an acceptor."
http://purl.obolibrary.org/obo/BFO_0000031,generically dependent continuant,A continuant that is dependent on one or other independent continuant bearers. For every instance of A requires some instance of (an independent continuant type) B but which instance of B serves can change from time to time.
http://purl.obolibrary.org/obo/PLANA_0000123,embryonic cell,A cell of the embryo.
http://purl.obolibrary.org/obo/PLANA_0007552,nu neoblast,"A population of piwi-2+, ston-2+, elav-2+, ptprd-9+ and msi-1+ progenitors that give rise to one or more neuronal (pc-2+, synapsin+) lineages."
http://purl.obolibrary.org/obo/PLANA_0000485,gland cell,"Specialized insunk epithelial cells located in the mesenchyme that participate in mucus secretion. They are characterized by elongated cell bodies with long cytoplasmic projections that terminate between, or penetrate directly throughepithelial cells and form a secretory pore at the surface."
http://purl.obolibrary.org/obo/PLANA_0003247,zygotene stage spermatocyte,spermatocyte undergoing zygotene
http://purl.obolibrary.org/obo/GO_2000273,positive regulation of signaling receptor activity,"Any process that activates or increases the frequency, rate or extent of signaling receptor activity."
http://purl.obolibrary.org/obo/PATO_0000133,orientation,"A spatial quality inhering in a bearer by virtue of the bearer's placement which is defined by the angle between the bearer and an axis, or the angle between the bearer and another object."
